state,name,type,city,county,enroll,mmr,xmed,xper
Colorado,Home School Academy,Kindergarten,0,El Paso,49,89.8,0,32.65
Colorado,Wildflower Elementary,Kindergarten,0,El Paso,88,89.77,0,1.14
Colorado,Bryant Webster Dual Language Ece-8,Kindergarten,0,Denver,29,89.66,0,0
Colorado,College View Elementary,Kindergarten,0,Denver,58,89.66,0,0
Colorado,Edison Elementary,Kindergarten,0,El Paso,58,89.66,0,1.72
Colorado,Buffalo Trail Elementary,Kindergarten,0,Arapahoe,96,89.58,0,1.04
Colorado,Twombly Elementary,Kindergarten,0,Weld,86,89.53,0,1.16
Colorado,Dps Ece Cee @ Knight Academy,Kindergarten,0,Denver,95,89.47,1.05,3.16
Colorado,Hope Montessori Academy - 6353 Stetson Hills Blvd,Kindergarten,0,El Paso,19,89.47,0,0
Colorado,Park Hill,Kindergarten,0,Denver,114,89.47,0,0
Colorado,Coronado Elementary,Kindergarten,0,Jefferson,75,89.33,0,5.33
Colorado,Eldorado Elementary,Kindergarten,0,Douglas,56,89.29,1.79,3.57
Colorado,Fulton Academy Of Excellence,Kindergarten,0,Arapahoe,56,89.29,0,0
Colorado,Pikes Peak Christian,Kindergarten,0,El Paso,28,89.29,0,3.57
Colorado,Chinook Trail Elementary,Kindergarten,0,El Paso,93,89.25,0,7.53
Colorado,Patriot Elementary,Kindergarten,0,El Paso,109,88.99,0,2.75
Colorado,Beautiful Savior Lutheran,Kindergarten,0,Broomfield,9,88.89,0,0
Colorado,Bristol Elementary,Kindergarten,0,El Paso,45,88.89,0,4.44
Colorado,Calhan Elementary,Kindergarten,0,El Paso,18,88.89,0,0
Colorado,Laredo Elementary,Kindergarten,0,Arapahoe,63,88.89,0,0
Colorado,Rocky Mountain Prep - Creekside,Kindergarten,0,Denver,90,88.89,0,0
Colorado,Trevista At Horace Mann,Kindergarten,0,Denver,45,88.89,0,2.22
Colorado,Wilson Elementary,Kindergarten,0,El Paso,63,88.89,0,0
Colorado,Clayton Elementary,Kindergarten,0,Arapahoe,80,88.75,0,1.25
Colorado,Columbine Elementary,Kindergarten,0,Boulder,80,88.75,0,5
Colorado,Rogers Elementary,Kindergarten,0,El Paso,62,88.71,0,1.61
Colorado,Rudy Elementary,Kindergarten,0,El Paso,53,88.68,0,0
Colorado,The Vanguard School K-12,Kindergarten,0,El Paso,141,88.65,0,9.22
Colorado,Achieve Academy,Kindergarten,0,Adams,44,88.64,0,0
Colorado,Hygiene Elementary,Kindergarten,0,Boulder,44,88.64,0,4.55
Colorado,Monroe Elementary,Kindergarten,0,El Paso,79,88.61,0,0
Colorado,Explorer Elementary,Kindergarten,0,El Paso,70,88.57,0,2.86
Colorado,Oak Creek Elementary,Kindergarten,0,El Paso,35,88.57,0,2.86
Colorado,Virginia Court Elementary,Kindergarten,0,Arapahoe,70,88.57,0,0
Colorado,Desert Sage Elementary,Kindergarten,0,Pueblo,52,88.46,0,3.85
Colorado,Peck Elementary,Kindergarten,0,Jefferson,52,88.46,0,0
Colorado,Grant Ranch Ece-8,Kindergarten,0,Denver,43,88.37,0,0
Colorado,Keller Elementary,Kindergarten,0,El Paso,86,88.37,0,3.49
Colorado,Queen Palmer Elementary,Kindergarten,0,El Paso,43,88.37,0,2.33
Colorado,Frontier Valley Elementary,Kindergarten,0,Douglas,60,88.33,1.67,0
Colorado,Crawford Elementary,Kindergarten,0,Arapahoe,77,88.31,0,0
Colorado,Annunciation Catholic,Kindergarten,0,Denver,17,88.24,0,0
Colorado,Mackintosh Academy - Boulder,Kindergarten,0,Boulder,17,88.24,0,0
Colorado,Singing Hills Elementary,Kindergarten,0,Elbert,59,88.14,0,5.08
Colorado,Trailblazer Elementary,Kindergarten,0,El Paso,59,88.14,0,5.08
Colorado,Mc Meen Elementary,Kindergarten,0,Denver,101,88.12,0,1.98
Colorado,Monarch Montessori,Kindergarten,0,Denver,42,88.1,0,0
Colorado,Stedman Elementary,Kindergarten,0,Denver,42,88.1,0,4.76
Colorado,Audubon Elementary,Kindergarten,0,El Paso,67,88.06,0,16.42
Colorado,East Elementary,Kindergarten,0,Arapahoe,50,88,0,0
Colorado,Sand Creek Elementary,Kindergarten,0,Douglas,50,88,0,4
Colorado,The Da Vinci Academy,Kindergarten,0,El Paso,75,88,0,6.67
Colorado,Mesa Elementary,Kindergarten,0,Boulder,33,87.88,0,3.03
Colorado,Fitzmorris Elementary,Kindergarten,0,Jefferson,41,87.8,0,0
Colorado,La Jara Elementary,Kindergarten,0,Conejos,41,87.8,0,2.44
Colorado,Altura Elementary,Kindergarten,0,Arapahoe,65,87.69,0,0
Colorado,Barnum Elementary,Kindergarten,0,Denver,65,87.69,1.54,0
Colorado,Sunset Park Elementary,Kindergarten,0,Pueblo,65,87.69,0,0
Colorado,Pioneer Bilingual Elementary,Kindergarten,0,Boulder,81,87.65,0,0
Colorado,Colorado Military Academy,Kindergarten,0,El Paso,56,87.5,0,1.79
Colorado,Creede,Kindergarten,0,Mineral,8,87.5,0,12.5
Colorado,Manassa Elementary,Kindergarten,0,Conejos,40,87.5,0,0
Colorado,Maslow Academy,Kindergarten,0,Montrose,8,87.5,0,0
Colorado,Primrose School Of Highlands Ranch,Kindergarten,0,Douglas,16,87.5,0,0
Colorado,Widefield Elementary,Kindergarten,0,El Paso,63,87.3,0,3.17
Colorado,Running Creek Elementary,Kindergarten,0,Elbert,47,87.23,0,2.13
Colorado,Kenton Elementary,Kindergarten,0,Arapahoe,78,87.18,0,0
Colorado,Rocky Mountain Elementary,Kindergarten,0,Mesa,78,87.18,0,3.85
Colorado,Centennial Elementary,Kindergarten,0,El Paso,92,86.96,0,1.09
Colorado,Field Elementary,Kindergarten,0,Arapahoe,53,86.79,0,0
Colorado,Peabody Elementary,Kindergarten,0,Arapahoe,53,86.79,0,11.32
Colorado,Acres Green Elementary,Kindergarten,0,Douglas,68,86.76,0,0
Colorado,Academia Ana Marie Sandoval,Kindergarten,0,Denver,60,86.67,0,0
Colorado,Caliche Elementary,Kindergarten,0,Logan,15,86.67,0,6.67
Colorado,Golden View Classical Academy,Kindergarten,0,Jefferson,60,86.67,0,11.67
Colorado,St James,Kindergarten,0,Denver,15,86.67,0,0
Colorado,Ute Pass Elementary,Kindergarten,0,El Paso,15,86.67,0,0
Colorado,Fremont Elementary,Kindergarten,0,Fremont,67,86.57,0,5.97
Colorado,Jackson Elementary,Kindergarten,0,El Paso,67,86.57,0,0
Colorado,International Academy Of Denver At Harrington,Kindergarten,0,Denver,37,86.49,0,0
Colorado,Lyn Knoll Elementary,Kindergarten,0,Arapahoe,37,86.49,0,0
Colorado,Wm E Bishop Elementary,Kindergarten,0,Arapahoe,37,86.49,0,5.41
Colorado,Monument Charter Academy,Kindergarten,0,El Paso,81,86.42,0,3.7
Colorado,Estes Park K-5,Kindergarten,0,Larimer,66,86.36,0,1.52
Colorado,Bromwell Elementary,Kindergarten,0,Denver,51,86.27,0,3.92
Colorado,Iowa Elementary,Kindergarten,0,Arapahoe,80,86.25,0,0
Colorado,French Elementary,Kindergarten,0,El Paso,94,86.17,0,0
Colorado,Marsh Elementary,Kindergarten,0,Rio Grande,65,86.15,0,0
Colorado,Little Elementary,Kindergarten,0,Jefferson,36,86.11,0,2.78
Colorado,Rocky Mountain Prep - Fletcher,Kindergarten,0,Arapahoe,79,86.08,0,0
Colorado,Soaring Hawk Elementary,Kindergarten,0,Douglas,79,86.08,0,1.27
Colorado,Roots Elementary,Kindergarten,0,Denver,43,86.05,0,2.33
Colorado,Montview Math & Health Sciences,Kindergarten,0,Arapahoe,50,86,0,0
Colorado,Bradford Elementary,Kindergarten,0,Pueblo,64,85.94,0,1.56
Colorado,Aragon Elementary,Kindergarten,0,El Paso,78,85.9,0,2.56
Colorado,Burlington Elementary,Kindergarten,0,Boulder,85,85.88,0,22.35
Colorado,Fall River Elementary,Kindergarten,0,Boulder,92,85.87,0,3.26
Colorado,High Peaks Elementary,Kindergarten,0,Boulder,42,85.71,0,4.76
Colorado,Holm Elementary,Kindergarten,0,Denver,84,85.71,0,0
Colorado,Mountain Sage Community,Kindergarten,0,Larimer,21,85.71,0,42.86
Colorado,Northridge Elementary,Kindergarten,0,Boulder,49,85.71,0,0
Colorado,Springs Baptist Academy,Private,0,El Paso,42,85.71,2.38,21.43
Colorado,St. John The Baptist Catholic,Kindergarten,0,Boulder,14,85.71,0,0
Colorado,Stratton Elementary,Kindergarten,0,El Paso,42,85.71,0,2.38
Colorado,Fountain International Magnet,Kindergarten,0,Pueblo,104,85.58,0,2.88
Colorado,Marrama Elementary,Kindergarten,0,Denver,62,85.48,0,0
Colorado,Axl Academy,Kindergarten,0,Arapahoe,55,85.45,0,1.82
Colorado,Cottonwood Elementary,Kindergarten,0,Montrose,55,85.45,0,5.45
Colorado,Sanborn Elementary,Kindergarten,0,Boulder,55,85.45,1.82,3.64
Colorado,Hope Online Learning Academy Elementary,Kindergarten,0,Douglas,144,85.42,0,0.69
Colorado,Upper Blue Elementary,Kindergarten,0,Summit,48,85.42,2.08,2.08
Colorado,Mountain View Elementary,Kindergarten,0,Douglas,95,85.26,0,1.05
Colorado,Talbott Steam Innovation,Kindergarten,0,El Paso,95,85.26,0,0
Colorado,Maxwell Elementary,Kindergarten,0,Denver,74,85.14,0,0
Colorado,Centennial Christian Learning Center,Kindergarten,0,Arapahoe,20,85,0,0
Colorado,Mammoth Heights Elementary,Kindergarten,0,Douglas,80,85,0,1.25
Colorado,Sage Canyon Elementary,Kindergarten,0,Douglas,80,85,0,5
Colorado,Sierra Grande K-12,Kindergarten,0,Costilla,20,85,0,0
Colorado,Denver Language,Kindergarten,0,Denver,99,84.85,0,1.01
Colorado,Douglass Valley Elementary,Kindergarten,0,El Paso,66,84.85,0,0
Colorado,Heroes Academy Prek-5,Kindergarten,0,Pueblo,33,84.85,0,0
Colorado,Roosevelt Edison Charter,Kindergarten,0,El Paso,99,84.85,0,5.05
Colorado,Columbian Elementary,Kindergarten,0,Pueblo,52,84.62,0,3.85
Colorado,Meadow View Elementary,Kindergarten,0,Douglas,52,84.62,0,0
Colorado,Northridge Elementary,Kindergarten,0,Douglas,84,84.52,0,1.19
Colorado,Mountainside Elementary,Kindergarten,0,El Paso,103,84.47,0,0
Colorado,Mcglone Academy,Kindergarten,0,Denver,90,84.44,0,1.11
Colorado,Eagle County Charter Academy,Kindergarten,0,Eagle,38,84.21,0,0
Colorado,Georgetown Community,Kindergarten,0,Clear Creek,19,84.21,0,0
Colorado,Sedalia Elementary,Kindergarten,0,Douglas,38,84.21,0,0
Colorado,The Summit Academy,Kindergarten,0,Jefferson,38,84.21,0,28.95
Colorado,Cole Arts And Science Academy,Kindergarten,0,Denver,63,84.13,0,0
Colorado,Mountain Vista Community,Kindergarten,0,El Paso,44,84.09,0,0
Colorado,Stevens Elementary,Kindergarten,0,Jefferson,44,84.09,0,0
Colorado,Alpine Elementary,Kindergarten,0,Boulder,75,84,0,1.33
Colorado,Aurora Frontier K-8,Kindergarten,0,Arapahoe,75,84,0,1.33
Colorado,Belmont Elementary,Kindergarten,0,Pueblo,75,84,0,0
Colorado,St. Mary's Academy,Kindergarten,0,Arapahoe,25,84,0,0
Colorado,Orchard Avenue Elementary,Kindergarten,0,Mesa,56,83.93,0,0
Colorado,Vista Peak Exploratory,Kindergarten,0,Arapahoe,105,83.81,0,0
Colorado,Ellicott Elementary,Kindergarten,0,El Paso,74,83.78,0,1.35
Colorado,Crest View Elementary,Kindergarten,0,Boulder,80,83.75,0,3.75
Colorado,Midland Elementary,Kindergarten,0,El Paso,43,83.72,0,0
Colorado,Paris Elementary,Kindergarten,0,Adams,43,83.72,0,0
Colorado,Skyview Academy,Kindergarten,0,Douglas,86,83.72,0,2.33
Colorado,Tope Elementary,Kindergarten,0,Mesa,43,83.72,0,0
Colorado,Bessemer Elementary,Kindergarten,0,Pueblo,49,83.67,0,2.04
Colorado,Mountain View Elementary,Kindergarten,0,El Paso,91,83.52,0,0
Colorado,Academy 360,Kindergarten,0,Denver,42,83.33,0,0
Colorado,Gateway Elementary,Kindergarten,0,Teller,54,83.33,0,3.7
Colorado,Lawrence Elementary,Kindergarten,0,Jefferson,54,83.33,0,1.85
Colorado,Ouray K-12,Kindergarten,0,Ouray,6,83.33,0,0
Colorado,Primrose School Of Springs Ranch,Kindergarten,0,El Paso,6,83.33,0,0
Colorado,St Francis De Sales,Kindergarten,0,Denver,12,83.33,0,8.33
Colorado,Mcauliffe Elementary,Kindergarten,0,El Paso,107,83.18,0,2.8
Colorado,West Elementary,Kindergarten,0,El Paso,53,83.02,0,3.77
Colorado,Gilliam,Private,0,Denver,41,82.93,0,0
Colorado,Adams Elementary,Kindergarten,0,El Paso,70,82.86,0,8.57
Colorado,Otero Elementary,Kindergarten,0,El Paso,70,82.86,0,2.86
Colorado,Jordahl Elementary,Kindergarten,0,El Paso,81,82.72,0,4.94
Colorado,Longfellow Elementary,Kindergarten,0,Chaffee,75,82.67,0,5.33
Colorado,Eisenhower Elementary,Kindergarten,0,Boulder,46,82.61,0,2.17
Colorado,Garden Place Elementary,Kindergarten,0,Denver,46,82.61,0,0
Colorado,Stratmoor Hills Elementary,Kindergarten,0,El Paso,46,82.61,0,0
Colorado,Wilmore Davis Elementary,Kindergarten,0,Jefferson,40,82.5,0,0
Colorado,Goodnight Elementary,Kindergarten,0,Pueblo,74,82.43,0,1.35
Colorado,Timberline Pk-8,Kindergarten,0,Boulder,74,82.43,0,1.35
Colorado,Rockrimmon Elementary,Kindergarten,0,El Paso,45,82.22,0,8.89
Colorado,Juniper Ridge Community,Kindergarten,0,Mesa,56,82.14,0,25
Colorado,Kunsmiller Creative Arts Academy,Kindergarten,0,Denver,39,82.05,0,0
Colorado,Aspen Creek K-8,Kindergarten,0,Boulder,66,81.82,0,1.52
Colorado,Mesa Valley Community,Kindergarten,0,Mesa,22,81.82,0,13.64
Colorado,Southeast Christian,Kindergarten,0,Douglas,33,81.82,0,0
Colorado,Vision Charter Academy,Kindergarten,0,Delta,33,81.82,0,27.27
Colorado,Christ The King Roman Catholic,Kindergarten,0,Denver,27,81.48,0,0
Colorado,Weikel Elementary,Kindergarten,0,El Paso,123,81.3,0,3.25
Colorado,Beulah Elementary,Kindergarten,0,Pueblo,16,81.25,0,12.5
Colorado,Deer Trail,Kindergarten,0,Arapahoe,16,81.25,0,0
Colorado,Summit Elementary,Kindergarten,0,Teller,48,81.25,0,10.42
Colorado,Pikes Peak Elementary,Kindergarten,0,El Paso,69,81.16,0,4.35
Colorado,Carlile Elementary,Kindergarten,0,Pueblo,37,81.08,0,2.7
Colorado,Academy International Elementary,Kindergarten,0,El Paso,88,80.68,0,3.41
Colorado,Niwot Elementary,Kindergarten,0,Boulder,62,80.65,0,1.61
Colorado,Riverview,Kindergarten,0,Garfield,36,80.56,0,0
Colorado,Park Lane Elementary,Kindergarten,0,Adams,41,80.49,0,0
Colorado,Black Rock Elementary,Kindergarten,0,Boulder,128,80.47,0,1.56
Colorado,Ellis Elementary,Kindergarten,0,Denver,51,80.39,0,0
Colorado,Dcis At Ford,Kindergarten,0,Denver,76,80.26,0,1.32
Colorado,Dps Ece Dcis @ Ford Elementary,Kindergarten,0,Denver,76,80.26,0,1.32
Colorado,Boulder Community School/Integrated Studies,Kindergarten,0,Boulder,45,80,0,13.33
Colorado,Immanuel Lutheran,Kindergarten,0,Larimer,10,80,0,0
Colorado,Lake City Community,Kindergarten,0,Hinsdale,10,80,0,30
Colorado,Mile High Aventist Academy,Kindergarten,0,Douglas,10,80,0,0
Colorado,Mountain Valley,Kindergarten,0,Saguache,5,80,0,20
Colorado,Our Lady Of Lourdes Catholic Classical,Kindergarten,0,Denver,25,80,0,16
Colorado,Plateau Valley Elementary,Kindergarten,0,Mesa,15,80,0,6.67
Colorado,Rocky Mountain Deaf,Kindergarten,0,Jefferson,5,80,0,0
Colorado,Trinity Lutheran,Kindergarten,0,Morgan,10,80,0,10
Colorado,Discovery Canyon Campus Elementary,Kindergarten,0,El Paso,74,79.73,0,4.05
Colorado,Rocky Mountain Elementary,Kindergarten,0,Boulder,64,79.69,0,0
Colorado,Penrose Elementary,Kindergarten,0,El Paso,71,78.87,0,2.82
Colorado,Faith Christian Academy,Kindergarten,0,Jefferson,47,78.72,0,4.26
Colorado,Waverly Facility School Turning Point,Private,0,Larimer,14,78.57,0,0
Colorado,Samuels Elementary,Kindergarten,0,Denver,79,78.48,0,0
Colorado,Alicia Sanchez International,Kindergarten,0,Boulder,72,77.78,0,5.56
Colorado,Turman Elementary,Kindergarten,0,El Paso,54,77.78,0,0
Colorado,Legacy Academy,Kindergarten,0,Elbert,53,77.36,0,3.77
Colorado,Benjamin Franklin Elementary,Kindergarten,0,Pueblo,66,77.27,0,0
Colorado,Prospect Ridge Academy,Kindergarten,0,Adams,88,77.27,0,5.68
Colorado,Thunder Mountain Elementary,Kindergarten,0,Mesa,69,76.81,0,0
Colorado,Ryan Elementary,Kindergarten,0,Boulder,77,76.62,0,1.3
Colorado,Collegiate Academy Of Colorado,Kindergarten,0,Jefferson,47,76.6,0,6.38
Colorado,Foothills Elementary,Kindergarten,0,Jefferson,47,76.6,0,2.13
Colorado,Soar At Green Valley Ranch,Kindergarten,0,Denver,72,76.39,0,0
Colorado,Sunrise Elementary,Kindergarten,0,El Paso,117,76.07,0,0.85
Colorado,Freedom Elementary,Kindergarten,0,El Paso,83,75.9,0,0
Colorado,Crested Butte Elementary,Kindergarten,0,Gunnison,62,75.81,0,8.06
Colorado,Augustine Classical Academy,Kindergarten,0,Jefferson,12,75,0,8.33
Colorado,Indian Peaks Charter,Kindergarten,0,Grand,8,75,0,37.5
Colorado,Martin Luther King Jr Elementary,Kindergarten,0,El Paso,124,75,0,0
Colorado,Options,Kindergarten,0,Adams,44,75,0,27.27
Colorado,Park View Elementary,Kindergarten,0,Pueblo,67,74.63,0,2.99
Colorado,Mountain View Elementary,Kindergarten,0,Boulder,58,74.14,0,5.17
Colorado,Fremont Elementary,Kindergarten,0,El Paso,61,73.77,0,0
Colorado,Beulah Heights Elementary,Kindergarten,0,Pueblo,38,73.68,0,0
Colorado,Lake George Charter,Kindergarten,0,Park,19,73.68,0,26.32
Colorado,Oakland Elementary,Kindergarten,0,Denver,38,73.68,0,0
Colorado,Scott Elementary,Kindergarten,0,El Paso,95,73.68,0,0
Colorado,Two Rivers Community,Kindergarten,0,Garfield,38,73.68,0,2.63
Colorado,Grant Elementary,Kindergarten,0,El Paso,72,73.61,0,8.33
Colorado,Twin Peaks Charter Academy,Kindergarten,0,Boulder,56,73.21,0,5.36
Colorado,Highland Park Elementary,Kindergarten,0,Pueblo,82,73.17,0,0
Colorado,High Plains Elementary,Kindergarten,0,El Paso,48,72.92,0,2.08
Colorado,Eva R Baca Elementary,Kindergarten,0,Pueblo,33,72.73,0,0
Colorado,Firstart Christian Academy,Kindergarten,0,Adams,11,72.73,0,0
Colorado,Smith Elementary,Kindergarten,0,Denver,44,72.73,0,0
Colorado,Gunnison Elementary,Kindergarten,0,Gunnison,83,72.29,0,3.61
Colorado,Prairie Hills Elementary,Kindergarten,0,El Paso,60,71.67,0,1.67
Colorado,Ricardo Flores Magon Academy,Kindergarten,0,Adams,21,71.43,0,0
Colorado,Legacy Point Elementary,Kindergarten,0,Douglas,55,70.91,0,1.82
Colorado,Quest Academy At Dacono,Kindergarten,0,Weld,24,70.83,0,0
Colorado,Devinny Elementary,Kindergarten,0,Jefferson,65,70.77,0,0
Colorado,Schmitt Elementary,Kindergarten,0,Denver,34,70.59,0,0
Colorado,Avery/Parsons Elementary,Kindergarten,0,Chaffee,69,69.57,0,5.8
Colorado,Venetucci Elementary,Kindergarten,0,El Paso,88,69.32,0,2.27
Colorado,Sacred Heart Of Jesus,Kindergarten,0,Boulder,13,69.23,0,0
Colorado,Thunder Valley Pk-8,Kindergarten,0,Boulder,77,68.83,0,0
Colorado,Oak Grove Elementary,Kindergarten,0,Montrose,65,67.69,1.54,6.15
Colorado,Webster Elementary,Kindergarten,0,El Paso,105,67.62,0,0.95
Colorado,Stratton Meadows Elementary,Kindergarten,0,El Paso,55,67.27,0,1.82
Colorado,Academy Calvert K-8 Online,Kindergarten,0,El Paso,6,66.67,0,0
Colorado,Guffey Charter,Kindergarten,0,Park,3,66.67,0,33.33
Colorado,Crescent View Academy,Kindergarten,0,Arapahoe,29,65.52,0,0
Colorado,Cloverleaf Home Education,Kindergarten,0,Douglas,30,63.33,0,20
Colorado,Mesa Elementary,Kindergarten,0,El Paso,95,60,0,0
Colorado,Otis K-12,Kindergarten,0,Washington,15,60,0,0
Colorado,Frontier Elementary,Kindergarten,0,El Paso,62,59.68,0,1.61
Colorado,Imagine Charter,Kindergarten,0,Boulder,69,57.97,0,7.25
Colorado,Emerald Elementary,Kindergarten,0,Boulder,64,57.81,0,4.69
Colorado,Edith Wolford Elementary,Kindergarten,0,El Paso,47,57.45,0,2.13
Colorado,Springs Adventist Academy,Kindergarten,0,El Paso,7,57.14,0,28.57
Colorado,Franktown Elementary,Kindergarten,0,Douglas,47,55.32,0,2.13
Colorado,Secrest Elementary,Kindergarten,0,Jefferson,46,43.48,0,0
Colorado,Pikes Peak Prep,Kindergarten,0,El Paso,27,40.74,0,0
Colorado,Arvada K-8,Kindergarten,0,Jefferson,47,40.43,0,0
Colorado,Compass Montessori - Golden Charter,Kindergarten,0,Jefferson,20,25,0,5
Colorado,North Park,Kindergarten,0,Jackson,10,20,0,0
Colorado,Apex Home School Enrichment Program,Kindergarten,0,Boulder,68,16.18,0,8.82
Ohio,Academy Of Educational Excellence,Public,Toledo,Lucas,22,100,0,0
Ohio,Adrian Elementary,Public,South Euclid,Cuyahoga,62,100,0,0
Ohio,All Saints,Private,Cincinnati,Hamilton,52,100,0,0
Ohio,All Saints Academy,Private,Columbus,Franklin,38,100,0,0
Ohio,All Saints Catholic,Private,Rossford,Wood,23,100,0,0
Ohio,Andrews Osborne Academy,Private,Willoughby,Lake,11,100,0,0
Ohio,Annunciation,Private,Cincinnati,Hamilton,15,100,0,0
Ohio,Antwerp Local Elementary,Public,Antwerp,Paulding,64,100,0,0
Ohio,Applewood Elementary,Public,Brunswick,Medina,80,100,0,0
Ohio,Babeck Early Childhood,Public,Trenton,Butler,201,100,0,0
Ohio,Barrington Road Elementary,Public,Upper Arlington,Franklin,117,100,0,0
Ohio,Beallsville Elementary,Public,Beallsville,Monroe,28,100,0,0
Ohio,Beautiful Savior Lutheran,Private,Cincinnati,Hamilton,15,100,0,0
Ohio,Bellaire Elementary,Public,Bellaire,Belmont,96,100,0,0
Ohio,Betty Jane Community Learning Center,Public,Akron,Summit,73,100,0,0
Ohio,Beverly Elementary,Public,Toledo,Lucas,60,100,0,0
Ohio,Beverly-Center Elementary,Public,Beverly,Washington,28,100,0,0
Ohio,Blessed Sacrament,Private,Newark,Licking,13,100,0,0
Ohio,Blessed Sacrament,Private,Toledo,Lucas,22,100,0,0
Ohio,Blue Ash Educational Bldg,Private,Cincinnati,Hamilton,19,100,0,0
Ohio,Bluffsview Elementary,Public,Columbus,Franklin,67,100,0,0
Ohio,Bright Beginnings,Private,Beavercreek,Greene,15,100,0,0
Ohio,Broadleigh Elementary,Public,Columbus,Franklin,50,100,0,0
Ohio,Brooklyn Elementary,Public,Brooklyn,Cuyahoga,76,100,0,0
Ohio,Brookside Elementary,Public,Columbus,Franklin,40,100,0,0
Ohio,Brookview Elementary,Public,Brook Park,Cuyahoga,70,100,0,0
Ohio,Brookwood Elementary,Public,Hamilton,Butler,82,100,0,0
Ohio,Caledonia Elementary,Public,Cleveland Heights,Cuyahoga,21,100,0,0
Ohio,Calumet Christian,Private,Columbus,Franklin,27,100,0,0
Ohio,Cardinal Pacelli,Private,Cincinnati,Hamilton,35,100,0,0
Ohio,Cardinal Stritch Catholic High School & Academy,Private,Oregon,Lucas,28,100,0,0
Ohio,Catholic Central,Private,Springfield,Clark,39,100,0,0
Ohio,Ccmt Catholic,Private,Toledo,Lucas,38,100,0,0
Ohio,Central Academy Of Ohio,Public,Toledo,Lucas,18,100,0,0
Ohio,Central Elementary,Public,Logan,Hocking,76,100,0,0
Ohio,Central Montessori Academy,Private,Cincinnati,Hamilton,12,100,0,0
Ohio,Champion Central Elementary,Public,Warren,Trumbull,102,100,0,0
Ohio,Chesapeake Elementary,Public,Chesapeake,Lawrence,87,100,0,0
Ohio,Christian Life Academy,Private,Jackson,Jackson,11,100,0,0
Ohio,City Day Community,Public,Dayton,Montgomery,19,100,0,0
Ohio,Clay Avenue Community,Public,Toledo,Lucas,43,100,0,0
Ohio,Clay Elementary,Public,Portsmouth,Scioto,58,100,0,0
Ohio,Clinton Elementary,Public,Columbus,Franklin,76,100,0,0
Ohio,Clintonville Academy,Private,Columbus,Franklin,11,100,0,0
Ohio,Columbus Jewish Day,Private,New Albany,Franklin,13,100,0,0
Ohio,Columbus Performance Academy,Public,Columbus,Franklin,23,100,0,0
Ohio,Columbus Torah Academy,Private,Columbus,Franklin,22,100,0,0
Ohio,Communion Of Saints,Private,Cleveland Heights,Cuyahoga,22,100,0,0
Ohio,Constellation Schools: Eastside Arts Academy,Public,Cleveland,Cuyahoga,21,100,0,0
Ohio,Constellation Schools: Lorain Community Elementary,Public,Lorain,Lorain,44,100,0,0
Ohio,Constellation Schools: Madison Community Elementary,Public,Cleveland,Cuyahoga,34,100,0,0
Ohio,Constellation Schools: Old Brooklyn Community Elementary,Public,Cleveland,Cuyahoga,61,100,0,0
Ohio,Constellation Schools: Stockyard Community Elementary,Public,Cleveland,Cuyahoga,26,100,0,0
Ohio,Cornerstone Christian Academy,Private,Willoughby,Lake,25,100,0,0
Ohio,Cranbrook Elementary,Public,Columbus,Franklin,47,100,0,0
Ohio,Davey Elementary,Public,Kent,Portage,54,100,0,0
Ohio,Dawson-Bryant Elementary,Public,Ironton,Lawrence,87,100,0,0
Ohio,Deer Run Elementary,Public,Dublin,Delaware,50,100,0,0
Ohio,Delshire Elementary,Public,Cincinnati,Hamilton,75,100,0,0
Ohio,Duncan Falls Elementary,Public,Duncan Falls,Muskingum,108,100,0,0
Ohio,Duxberry Park Alternative Elementary,Public,Columbus,Franklin,35,100,0,0
Ohio,East Clark,Public,Cleveland,Cuyahoga,26,100,0,0
Ohio,East Elementary,Public,Dover,Tuscarawas,67,100,0,0
Ohio,East Portsmouth Elementary,Public,Sciotoville,Scioto,25,100,0,0
Ohio,Eastern Hills Educational Bldg,Private,Cincinnati,Clermont,14,100,0,0
Ohio,Easthaven Elementary,Public,Columbus,Franklin,73,100,0,0
Ohio,Eastmont Park Prek-6,Public,Dayton,Montgomery,50,100,0,0
Ohio,Eastview Elementary,Public,Avon Lake,Lorain,82,100,0,0
Ohio,Elm Avenue Elementary,Public,Wyoming,Hamilton,43,100,0,0
Ohio,Fairfield Educational Building,Private,Fairfield,Butler,26,100,0,0
Ohio,Fairfield Elementary,Public,Maumee,Lucas,59,100,0,0
Ohio,Fayetteville-Perry Elementary,Public,Fayetteville,Brown,54,100,0,0
Ohio,Forest Park Elementary,Public,Columbus,Franklin,69,100,0,0
Ohio,Franklin Elementary,Public,Elyria,Lorain,72,100,0,0
Ohio,Franklin Elementary,Public,Wadsworth,Medina,46,100,0,0
Ohio,Franklin Twp Elementary,Public,Wooster,Wayne,13,100,0,0
Ohio,Gates Mills Elementary,Public,Gates Mills,Cuyahoga,22,100,0,0
Ohio,Georgetown Elementary,Public,Georgetown,Brown,69,100,0,0
Ohio,Glacier Ridge Elementary,Public,Dublin,Union,105,100,0,0
Ohio,Glendale-Feilbach Elementary,Public,Toledo,Lucas,56,100,0,0
Ohio,Glendening Elementary,Public,Groveport,Franklin,83,100,0,0
Ohio,Gordon Dewitt Elementary,Public,Cuyahoga Falls,Summit,142,100,0,0
