State,Location,AIAN,Asian,Black,Hispanic,White,Multi,Total
NC,rural-fringe,0.43203372,0.579557429,14.46786091,13.77239199,67.17597471,3.572181243,9490
NC,rural-distant,0,0.239091452,26.4196055,3.765690377,66.22833234,3.347280335,1673
NC,town-distant,0.499023649,0.433933608,35.62594923,8.808852246,49.9457583,4.686482968,4609
NC,rural-distant,0.132978723,0.132978723,5.230496454,12.81028369,76.81737589,4.875886525,2256
NC,rural-fringe,0.449127656,1.629527264,3.829101169,17.55052686,72.8623251,3.67939195,17367
NC,town-distant,3.370939242,0.720402338,35.46282452,11.73032486,44.13483757,4.580671469,7357
NC,town-distant,0.233177881,1.932045303,27.91472352,7.061958694,60.12658228,2.731512325,3002
NC,town-distant,41.91185756,0.787136423,24.22443911,15.86900703,13.16664562,4.040914257,23757
NC,town-distant,0.295503554,0.662886351,19.1198786,13.51329766,61.17722227,5.231211565,12521
NC,rural-fringe,0.267475953,1.16763541,18.62044134,16.80469112,59.33851139,3.801244792,19441
NC,rural-fringe,0.206636684,0.425428467,12.17940926,7.584781816,72.97921478,6.62452899,8227
NC,rural-distant,0.736497545,0.350713117,18.79822305,37.77180267,39.22141688,3.121346738,8554
NC,town-distant,16.22031329,1.077985515,45.64594913,3.183425973,29.66144517,4.210880916,5937
NC,rural-distant,0.272189349,3.585798817,13.25443787,8.591715976,69.71597633,4.579881657,8450
NC,rural-fringe,0.263634866,0.296589224,2.998846597,4.597132971,88.5648377,3.278958642,6069
NC,rural-distant,0.134573036,0.379251285,2.177636408,23.35453878,71.53168583,2.422314656,8174
NC,rural-distant,22.99128751,0.629235237,0.677637948,5.082284608,65.53727009,5.082284608,2066
NC,suburban-midsize,0.291788245,0.791996665,35.22300959,33.05543977,22.96790329,7.669862443,2399
NC,town-fringe,0.268336315,0.983899821,4.710793083,7.155635063,81.57423971,5.307096005,3354
NC,rural-remote,0.324675325,3.571428571,31.16883117,18.50649351,36.85064935,9.577922078,616
NC,suburban-large,0.211574063,3.505397543,12.71848628,17.36109441,63.19573005,3.007717645,41593
NC,town-distant,0.142023039,1.151964652,63.54741991,13.9813792,18.41565409,2.761559097,6337
NC,suburban-large,0.280853091,8.362275412,23.25814662,17.40098048,47.02847399,3.669270409,159514
NC,rural-remote,6.28342246,0.222816399,65.81996435,8.065953654,16.75579323,2.852049911,2244
NC,rural-fringe,0.128617363,0.450160772,72.21864952,8.167202572,16.52733119,2.508038585,1555
NC,town-distant,0.244716352,1.512791991,1.290322581,9.36596218,84.76084538,2.825361513,4495
NC,rural-fringe,0.19484737,1.49924226,34.64494479,22.15306343,37.95735008,3.550552068,18476
NC,town-distant,0.543478261,0.108695652,93.80434783,0.760869565,3.043478261,1.739130435,920
NC,town-distant,1.060539107,0.530269554,42.99602298,10.51701281,39.19575784,5.700397702,2263
NC,rural-fringe,0.211885783,0.474220563,3.824033902,14.32751488,77.14660478,4.015740087,9911
NC,town-fringe,0.241224422,1.181167859,45.11728498,19.03177508,31.25935784,3.169189819,12022
NC,rural-distant,0.293577982,0.422018349,3.027522936,24.20183486,69.59633028,2.458715596,5450
NC,rural-distant,0.316027088,0.045146727,0.541760722,13.63431151,83.83747178,1.625282167,2215
ND,city-small,6.743306844,1.118740838,2.870148908,3.286783427,82.43191112,3.549108865,12961
ND,rural-distant,0,0,0,0,100,0,6
ND,rural-remote,2.816901408,0,0,0,95.77464789,1.408450704,142
ND,rural-remote,1.872659176,0.374531835,0.74906367,0,94.75655431,2.247191011,267
ND,rural-remote,0.714285714,0.952380952,0.714285714,10,85.23809524,2.380952381,420
ND,town-remote,1.330275229,0.642201835,3.165137615,3.990825688,87.01834862,3.853211009,2180
ND,rural-remote,4.580152672,0.763358779,1.526717557,0.763358779,92.36641221,0,131
ND,rural-remote,4.232804233,0,0,0.529100529,94.70899471,0.529100529,189
ND,rural-distant,1.717305152,0.528401585,0.264200793,1.05680317,96.4332893,0,757
ND,rural-remote,5.514705882,0.735294118,0,1.102941176,90.44117647,2.205882353,272
ND,rural-remote,0,0,0,2.272727273,97.72727273,0,88
ND,rural-distant,3.571428571,0.680272109,0.340136054,1.870748299,91.49659864,2.040816327,588
ND,town-remote,4.589707928,0.695410292,0.973574409,2.920723227,89.15159944,1.668984701,719
ND,rural-remote,0,0,0,0,100,0,22
ND,rural-distant,1.805054152,0,0,1.444043321,95.30685921,1.444043321,277
ND,rural-remote,0,0,0,0,100,0,7
ND,town-remote,2.077922078,1.240981241,2.712842713,7.965367965,82.97258297,3.03030303,3465
ND,rural-remote,0.684931507,1.369863014,4.337899543,7.762557078,83.78995434,2.054794521,438
ND,rural-remote,0.706713781,0.35335689,1.413427562,2.826855124,93.63957597,1.060070671,283
ND,rural-remote,1.279317697,0.426439232,1.279317697,4.051172708,91.47121535,1.492537313,469
ND,rural-remote,1.840490798,0,1.226993865,2.45398773,93.86503067,0.613496933,163
ND,rural-remote,1,2,2,0,95,0,100
ND,rural-distant,0.166666667,0.166666667,1.333333333,1,97,0.333333333,600
ND,rural-remote,0,0,0,3.529411765,91.17647059,5.294117647,170
ND,rural-remote,2.678571429,1.785714286,0,2.678571429,92.41071429,0.446428571,224
ND,rural-remote,0.911854103,0.303951368,0.607902736,5.775075988,91.79331307,0.607902736,329
ND,rural-remote,0.923076923,0.615384615,1.230769231,3.384615385,91.38461538,2.461538462,325
ND,rural-remote,0,0,0,2.958579882,93.49112426,3.550295858,169
ND,rural-remote,0,0.303030303,0,0,99.39393939,0.303030303,330
ND,rural-distant,2.212389381,0,0.884955752,2.212389381,92.47787611,2.212389381,226
ND,rural-remote,2.56916996,0,0.790513834,0.592885375,94.46640316,1.581027668,506
ND,rural-remote,3.333333333,0.555555556,1.944444444,3.611111111,89.44444444,1.111111111,360
ND,rural-remote,0,0,0,5.714285714,94.28571429,0,35
ND,rural-remote,5.737704918,0,0,1.639344262,92.62295082,0,122
ND,rural-remote,2.23325062,0.248138958,0.744416873,4.714640199,90.81885856,1.240694789,403
ND,rural-remote,7.142857143,0.297619048,0,5.357142857,83.63095238,3.571428571,336
ND,rural-remote,0.350877193,1.403508772,0,0.701754386,97.54385965,0,285
ND,rural-remote,0.653594771,0.653594771,0.326797386,3.267973856,95.09803922,0,306
ND,rural-remote,1.246882793,0.748129676,1.74563591,6.733167082,89.02743142,0.498753117,401
ND,rural-remote,9.771986971,0.325732899,0.651465798,4.234527687,80.45602606,4.560260586,307
ND,rural-distant,1.457725948,0,0.29154519,1.749271137,96.50145773,0,343
ND,rural-remote,1.97044335,0,0,10.34482759,85.22167488,2.463054187,203
ND,rural-remote,0.224719101,1.123595506,1.348314607,3.595505618,92.58426966,1.123595506,445
ND,rural-remote,1.428571429,0,1.428571429,8.571428571,80,8.571428571,70
ND,rural-remote,4.469273743,0,1.117318436,8.379888268,81.56424581,4.469273743,179
ND,rural-remote,0,0,0,1.030927835,98.96907216,0,97
ND,rural-fringe,3.125,0,0,4.6875,90.625,1.5625,64
ND,rural-remote,0.714285714,1.428571429,0.714285714,0,97.14285714,0,140
ND,rural-remote,0,0,0,0,100,0,12
ND,rural-remote,2.749140893,1.030927835,0.687285223,4.810996564,90.03436426,0.687285223,291
ND,rural-remote,97.7676016,0.114481969,0.114481969,0.057240985,1.774470521,0.171722954,1747
ND,rural-remote,0,0,0,0,100,0,88
ND,rural-remote,8.643815201,1.490312966,0.745156483,2.682563338,85.09687034,1.341281669,671
ND,rural-remote,0,0,0,1.492537313,98.50746269,0,67
ND,rural-remote,0.845665962,0.634249471,0.845665962,9.090909091,88.16067653,0.422832981,473
ND,rural-remote,0,0,0.900900901,11.71171171,84.68468468,2.702702703,111
ND,rural-distant,1.170960187,0,1.756440281,1.639344262,95.19906323,0.234192037,854
ND,rural-distant,0.934579439,0,0,2.336448598,96.72897196,0,214
ND,rural-remote,3.076923077,0,0,1.153846154,95,0.769230769,260
ND,town-remote,28.14857806,0.580383053,0.928612885,1.044689495,68.31108532,0.98665119,1723
ND,rural-remote,2.058823529,1.470588235,0.294117647,4.411764706,91.17647059,0.588235294,340
ND,rural-remote,0,0,1.675977654,9.497206704,87.70949721,1.117318436,179
ND,rural-remote,98.44357977,0,0.583657588,0.194552529,0.778210117,0,514
ND,rural-remote,0,0,0,1.769911504,98.2300885,0,226
ND,rural-remote,6.557377049,0,0,1.639344262,91.80327869,0,61
ND,rural-distant,44.1509434,0.377358491,1.886792453,4.150943396,42.64150943,6.79245283,265
ND,rural-remote,0.318471338,0.955414013,0.318471338,2.866242038,94.9044586,0.636942675,314
ND,rural-remote,0.823045267,0,1.646090535,2.469135802,93.41563786,1.646090535,243
ND,rural-fringe,11.9266055,4.587155963,5.504587156,11.00917431,66.05504587,0.917431193,109
ND,rural-remote,0.980392157,1.960784314,3.921568627,16.66666667,76.47058824,0,102
ND,city-midsize,2.455734496,4.430999199,11.88717857,3.790372809,74.54399858,2.891716345,11239
ND,rural-remote,0,2.127659574,1.063829787,0,96.80851064,0,94
ND,rural-remote,6.849315068,0,0.456621005,0,87.21461187,5.479452055,219
ND,rural-distant,99.43820225,0,0,0,0,0.561797753,178
ND,rural-remote,98.04878049,1.463414634,0,0,0.487804878,0,205
ND,rural-remote,10.07371007,0.737100737,0,0.245700246,87.22358722,1.71990172,407
ND,rural-remote,2.45398773,1.840490798,1.840490798,6.748466258,85.88957055,1.226993865,163
ND,rural-distant,4.87012987,3.896103896,2.597402597,3.896103896,82.46753247,2.272727273,308
ND,rural-remote,0,0,0,0,96.2962963,3.703703704,27
ND,town-remote,2.289281998,0.728407908,1.248699272,31.11342352,63.99583767,0.624349636,961
ND,city-small,5.791661081,4.839790857,8.204853197,5.590561737,74.84917549,0.723957635,7459
ND,rural-remote,2.298850575,0,0,6.32183908,89.65517241,1.724137931,174
ND,rural-remote,15.625,0,0,3.125,75,6.25,32
ND,rural-remote,4.6692607,0,0.778210117,3.112840467,88.71595331,2.723735409,257
ND,rural-remote,1.711491443,0.97799511,1.466992665,1.711491443,93.39853301,0.733496333,409
ND,rural-distant,0,0,1.142857143,13.14285714,82.85714286,2.857142857,175
ND,rural-remote,0,0,0,0,97.19626168,2.803738318,107
ND,rural-remote,4.046242775,0.578034682,4.046242775,4.046242775,83.8150289,3.468208092,173
ND,rural-remote,2.229299363,1.910828025,3.184713376,2.229299363,90.44585987,0,314
ND,rural-remote,0.650759219,0.433839479,1.952277657,7.37527115,87.4186551,2.169197397,461
ND,rural-remote,0,0,0,0,100,0,65
ND,rural-remote,0,0,0,0,100,0,6
ND,rural-remote,0.628930818,1.257861635,0.628930818,3.773584906,92.45283019,1.257861635,318
ND,rural-remote,0,7.692307692,0,0,92.30769231,0,39
ND,rural-remote,10.32967033,1.538461538,0.43956044,3.296703297,82.41758242,1.978021978,455
ND,rural-remote,3.875968992,0,3.100775194,4.651162791,88.37209302,0,129
ND,rural-remote,2.43902439,0,1.219512195,5.487804878,84.75609756,6.097560976,164
ND,rural-remote,0.337837838,0.675675676,1.689189189,0.675675676,95.94594595,0.675675676,296
ND,rural-remote,3.50877193,0.501253133,2.255639098,0.501253133,92.73182957,0.501253133,399
ND,rural-distant,3.403141361,0.261780105,0.261780105,7.068062827,86.91099476,2.094240838,382
ND,rural-remote,4.615384615,0,0.769230769,1.538461538,93.07692308,0,130
ND,rural-remote,2.083333333,0,0,5.729166667,89.58333333,2.604166667,192
ND,rural-remote,0.830564784,1.328903654,0.996677741,0.664451827,93.18936877,2.990033223,602
ND,rural-distant,0,0,0,0,100,0,17
ND,rural-remote,0,0,0,4.761904762,92.85714286,2.380952381,42
ND,rural-remote,0,0,0,2.985074627,94.02985075,2.985074627,134
ND,suburban-small,7.429501085,0.840563991,2.304772234,4.528199566,82.97180043,1.92516269,3688
ND,rural-remote,87.79342723,0.469483568,0,6.572769953,0,5.164319249,213
ND,rural-distant,0,0,0,0,100,0,17
ND,rural-distant,0.564971751,0,0,6.779661017,86.44067797,6.214689266,177
ND,rural-remote,0.462962963,0,0,1.388888889,97.68518519,0.462962963,216
ND,rural-distant,2.222222222,0,8.888888889,1.111111111,87.77777778,0,90
ND,rural-remote,0,0,0,0,92.85714286,7.142857143,14
ND,rural-remote,4.838709677,0,2.688172043,3.225806452,84.40860215,4.838709677,186
ND,rural-remote,2.150537634,0,0,1.075268817,92.47311828,4.301075269,93
ND,rural-remote,2.857142857,1.463414634,1.533101045,11.77700348,80.69686411,1.672473868,1435
ND,rural-remote,1.818181818,0,0.606060606,2.424242424,93.93939394,1.212121212,165
ND,rural-distant,0,0,0,4.87804878,95.12195122,0,41
ND,rural-distant,2.197802198,0,0,20.32967033,77.47252747,0,182
ND,rural-remote,1.687763713,1.265822785,2.109704641,2.109704641,92.82700422,0,237
ND,rural-remote,87.45387454,0.36900369,0.36900369,0.36900369,8.856088561,2.58302583,271
ND,town-remote,3.861360042,1.871375857,6.273062731,7.604111755,76.60780179,3.782287823,7588
ND,rural-distant,2.592592593,0,0,27.77777778,69.25925926,0.37037037,270
ND,rural-distant,2.892561983,1.239669421,0,2.479338843,90.08264463,3.305785124,242
ND,rural-remote,0,1.739130435,0.869565217,0,97.39130435,0,115
ND,rural-remote,36.50793651,1.19047619,0,0.396825397,59.92063492,1.984126984,252
ND,rural-remote,3.260869565,0,0,0,95.65217391,1.086956522,92
ND,rural-remote,2.008032129,0,0.401606426,0,97.59036145,0,249
ND,rural-fringe,2.653061224,1.632653061,5.102040816,6.93877551,82.85714286,0.816326531,490
ND,rural-remote,0.655737705,2.295081967,0.655737705,1.639344262,90.49180328,4.262295082,305
ND,rural-distant,3.225806452,1.152073733,2.995391705,11.29032258,78.11059908,3.225806452,434
ND,rural-remote,88.39190628,0.319488818,0.319488818,2.981895634,7.028753994,0.958466454,939
ND,rural-remote,0,0,0,5.555555556,93.51851852,0.925925926,216
ND,rural-distant,0.727272727,0,0,2.909090909,94.90909091,1.454545455,275
ND,rural-remote,2.008032129,0.401606426,1.204819277,8.634538153,87.75100402,0,498
ND,rural-remote,100,0,0,0,0,0,65
ND,rural-remote,3.06122449,0,0,1.020408163,95.91836735,0,98
ND,rural-remote,68.63468635,0,0.36900369,4.05904059,23.98523985,2.95202952,271
ND,rural-distant,3.164556962,0,0,0,96.20253165,0.632911392,158
ND,rural-remote,41.50943396,0,0,2.51572327,52.83018868,3.144654088,159
ND,rural-remote,6.666666667,0,0,0,88.33333333,5,60
ND,town-remote,3.852596315,0.502512563,1.340033501,0.502512563,93.46733668,0.335008375,597
ND,rural-remote,1.685393258,1.123595506,0,2.247191011,91.01123596,3.93258427,178
ND,rural-distant,7.142857143,0,3.571428571,7.142857143,82.14285714,0,56
ND,rural-remote,86.25,0,0,0,13.75,0,80
ND,rural-remote,99.01477833,0,0,0,0.985221675,0,203
ND,rural-remote,1.716738197,0,0,0.429184549,97.63948498,0.214592275,466
ND,rural-distant,0,0,0.326797386,4.901960784,94.11764706,0.653594771,306
ND,rural-distant,1.58013544,0.677200903,2.031602709,4.740406321,88.48758465,2.483069977,443
ND,rural-remote,92.95039164,0.522193211,0,0,6.005221932,0.522193211,383
ND,rural-remote,0,0,0,25.92592593,70.37037037,3.703703704,54
ND,rural-remote,4.179104478,0.298507463,0.298507463,8.507462687,83.88059701,2.835820896,670
ND,rural-remote,17.30769231,0,1.923076923,0,78.84615385,1.923076923,52
ND,rural-distant,0,0,0,13.63636364,81.81818182,4.545454545,22
ND,rural-fringe,1.425178147,0.950118765,2.612826603,2.850356295,90.26128266,1.90023753,421
ND,rural-distant,0,0,0,0,100,0,17
ND,rural-distant,0.617283951,0.411522634,1.028806584,1.234567901,96.2962963,0.411522634,486
ND,rural-remote,5.376344086,0,0.537634409,3.225806452,89.24731183,1.612903226,186
ND,rural-remote,73.17073171,7.317073171,0,4.87804878,14.63414634,0,41
ND,rural-remote,1.34529148,0.896860987,1.793721973,2.69058296,93.2735426,0,223
ND,rural-distant,0.927357032,0.463678516,2.318392581,1.081916538,92.42658423,2.782071097,647
ND,town-remote,2.611940299,0.559701493,3.451492537,2.985074627,89.36567164,1.026119403,1072
ND,town-distant,6.721311475,1.885245902,2.213114754,6.967213115,81.72131148,0.491803279,1220
ND,rural-remote,99.20948617,0,0,0,0.790513834,0,253
ND,rural-remote,0.330033003,0.330033003,0,1.650165017,95.04950495,2.640264026,303
ND,suburban-midsize,1.799820018,3.639636036,11.81881812,4.059594041,76.20237976,2.479752025,10001
ND,rural-remote,0,0,3.571428571,5.714285714,90,0.714285714,140
ND,rural-remote,97.5,0,0,1.666666667,0,0.833333333,120
ND,town-remote,4.319876575,2.365646696,6.016970944,9.076883518,75.49498586,2.72563641,3889
ND,rural-remote,1.086956522,0,0,0,97.82608696,1.086956522,92
ND,rural-remote,1.41509434,0.943396226,0.943396226,4.716981132,91.98113208,0,212
ND,rural-remote,0,0,0,0,100,0,40
ND,rural-remote,1.793721973,0,0,5.381165919,91.92825112,0.896860987,223
ND,rural-remote,0,0,0,3.846153846,92.30769231,3.846153846,78
ND,rural-remote,0,0,0,0,100,0,24
OH,suburban-large,0.107681263,2.620244078,3.445800431,8.07609476,81.90954774,3.84063173,2786
OH,rural-distant,0,0.107296137,0.321888412,0.321888412,97.4248927,1.824034335,932
OH,city-midsize,0.062539087,7.41809785,46.00471449,3.800452206,34.30509453,8.409101842,20787
OH,town-fringe,0.196914998,0.393829997,12.0118149,3.150639974,70.56120775,13.68559239,3047
OH,town-fringe,0,0.956199877,0.678593461,1.634793337,92.44293646,4.287476866,3242
OH,rural-fringe,0.055912776,0.363433044,7.520268381,15.12440593,63.74056472,13.19541515,3577
OH,town-distant,0.037950664,5.313092979,2.239089184,2.960151803,85.16129032,4.288425047,2635
OH,suburban-large,0.232258065,0.412903226,12.90322581,2.296774194,76.56774194,7.587096774,3875
OH,suburban-large,0,1.278465841,0.679184978,2.9165002,92.96843787,2.157411107,2503
OH,suburban-large,0.527704485,16.75461741,20.84432718,1.846965699,54.74934037,5.277044855,1516
OH,rural-fringe,0.085178876,0.085178876,3.662691652,1.107325383,89.94889267,5.110732538,1174
OH,town-distant,0.124120811,0.91021928,3.18576748,2.399669011,83.24369053,10.13653289,2417
OH,town-distant,0.050916497,0.050916497,0.356415479,5.855397149,90.78411405,2.902240326,1964
OH,suburban-large,0.171928728,4.954673335,5.07971241,5.673648015,76.11753673,8.002500781,6398
OH,suburban-small,0,0.520833333,1.770833333,1.25,90.10416667,6.354166667,960
OH,suburban-large,0.042462845,2.462845011,5.605095541,2.547770701,83.43949045,5.902335456,2355
OH,town-fringe,0.101282917,1.519243754,2.802160702,10.43214045,78.79810939,6.347062795,2962
OH,suburban-large,0.077439339,5.98864223,2.452245741,2.839442437,84.3830666,4.259163655,3874
OH,suburban-large,0,4.542069993,7.297096054,20.7743857,59.86597171,7.520476545,1343
